Error Vector = *****************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************
00100011001111001110001101111100010011001101111001011010111111011011000011011001100011010000001011101001010010010110011000001100    FALSE    FALSE    Pass
00110101001101000110101101010001110000001100001011001001101111100001110100010100111001110101011001111001001111001110100010001001    FALSE    FALSE    Pass
10101101011100110001110110011000111100001010100111000100111101101110011010100000010001101100011000011101100011001111110110111010    FALSE    FALSE    Pass
01111001000111000111111101101111011010100010001001000010100110111111100111110110010000000101010111011001000101100010100000001110    FALSE    FALSE    Pass
01010101000000101001001010001100001110001011000101111011111010110111111001101000111010100101011100001100011001001111011000001110    FALSE    FALSE    Pass
10101010100000010101001110100010110110000001001011101001001100111011101001111001110001110101111101100101001100101001100000000111    FALSE    FALSE    Pass
11010001110001000100001011100000011101010101010100001001100001010110111010011111000000100011111001100011011011100000001011101001    FALSE    FALSE    Pass
10100010011011011101111000010010110111101111100011101110011111010001000110101001100000101010110101000100100011010001110111111100    FALSE    FALSE    Pass
00111110011010101101101111101010000010000110110101010011100000110101010001001111001101111011010011101001110111010111001101011001    TRUE    TRUE    Pass
10011110100000101110001100000111011101111100001011100101010101110110001010011111100011011101110100101011010001010000000100001011    FALSE    FALSE    Pass
01101000010000001010110100001011000101011011110000101000010100001000101001000110111111010010001111011000001101101010011010010000    FALSE    FALSE    Pass
11011001010010100010000001101111011000111000000011111111001110110001101110100000100111000010101000001011010100000110100010100101    FALSE    FALSE    Pass
00010101011111100100011101010100100010000001000001110011001000001001010100111010011111011111101101010100110001001101101101001100    FALSE    FALSE    Pass
01111111000101011111000100101011101100011000010000011000111010101000110101011111100011001110010011110011011101011001010000101011    FALSE    FALSE    Pass
11100001100000110011001101101001010010110110101101101100001010001000010001110100111111011101100101000111011110001111001111000000    FALSE    FALSE    Pass
01010110101001111110101010110100011100001001101011110001001100100000011011000100011111110111000110100100001100101000000110101101    FALSE    FALSE    Pass
11100001010010001101110110101101001001110101111111000010110011011100001011001011010001011111010000110101110101101011100001110000    FALSE    FALSE    Pass
11101001000101110011101001011100100010110001111101111100010111111110110111110001011101101111000100101001110011101001111001011001    FALSE    FALSE    Pass
00010011000011001111101010101010111110111001111000100111011101000011101110010110111111101101011000010111101000111101100100011111    FALSE    FALSE    Pass
11010000111100110101101111010110011000010111111111101011001011100100100110010100011111100001111100101011011011010100111011010101    FALSE    FALSE    Pass
11100100101100000011101000000000010001000011010000110001001110001001000010110111011111010101011011100001101011000011000010010010    FALSE    FALSE    Pass
10111101111010010110110101011011110101011110001101101101110001100010101001100011010010010100100010101010010100010000011010110010    FALSE    FALSE    Pass
00110101101001000010111111010101010101110111000111111010011001010100101010010010101100010101000011100100000101001011110010000101    FALSE    FALSE    Pass
11000110010011000011000001110000111001000110000100110100101101111000101011001100011010000100000001101011001010110100010010101101    FALSE    FALSE    Pass
01010000101001000100010010010101100111111000110011000001010010101011111000100011111100110011000000000010111100010100111111100101    FALSE    FALSE    Pass
01100001011101110101010111101000100010100111110101101100010000110101000000010111011101101101101011011010110001010111010100000001    FALSE    FALSE    Pass
11100110010110101010000001110011101010101100111001100010111000100110100001000001010001001010110010001100001110000001011001000011    FALSE    FALSE    Pass
10100010001001110010100001100010010100011110100010010000101010110110100110111011100110111111100011111011111010111110110010010101    FALSE    FALSE    Pass
11110100000000010101100011001000101101100010110011011001010011000111100101100001111001100111001011000010001111100111000010100111    FALSE    FALSE    Pass
00001101000110100100010110100101111100100010101101110000111100010011001001001010001010000111000110110100011000010000101101010110    FALSE    FALSE    Pass
10100011100111000011110111110010111010011000110000100101111010111001001111011111101110110101000111111010111111001010011000100110    FALSE    FALSE    Pass
01001010100100011100100111011101010100110010001011001010100110010011101100000001001001011101111001100101011001010111001101000111    FALSE    FALSE    Pass
10110000100010111110111001010011001010010010001100011011011101110000110001010011101010111111111000010000010100100111011011111011    FALSE    FALSE    Pass
00010011101110110011011001001110001011010000000000100010010000100010101010011100110110001000001000110111010111100010000000100111    FALSE    FALSE    Pass
10100011100011011110100011100001110100000101100011110000110111100100011011011101000011111111110001001000101000100100101001000010    FALSE    FALSE    Pass
01110111011100000000000000001101010011001100110000110110000110101100111101010011010110111000001011010100000010011110010001101101    FALSE    FALSE    Pass
01100000011010010001111101010111011111111011010111000101111010001100000001101010100010110001110000011101111111110010011001001001    FALSE    FALSE    Pass
01011011110101100101110001011011010001101101101011101111101110011100111110000000011110110000010011111010101111000010000101000101    FALSE    FALSE    Pass
01011101110011100001000110101110111001111001011010001011010010101001011001110101000110010110101101100011011001111001101111110101    FALSE    FALSE    Pass
10101000000101001111011100000011000011001100010110101110011110100000101010111011001011010011110110110101101000000001110101100101    FALSE    FALSE    Pass
01100000110011001111010010011000110000111011000000011110111011010001100111100011110011000111001011101010000111001100010110101000    TRUE    TRUE    Pass
10001111000011011111011111011111111101001100110011101100001110101011110100111110111100011101101111111000111001011111100011001011    TRUE    TRUE    Pass
11100101110011100000000100100100111011010001100001101001100111010101100011101010110010110011101111111101110010100110111101010110    FALSE    FALSE    Pass
00000010111010101011000101110001010010000110000010001101000001000001010001111111111100101110111010101010010010101011001001110100    FALSE    FALSE    Pass
00010100111111110011010111011000010100010101000000111100010110111101011101011100011011001110010011111010110011100100101000010011    FALSE    FALSE    Pass
10111111101100111000001111010000111001101000011000101100110110101000101001011001000110000010111110101011101000111110100110101100    FALSE    FALSE    Pass
11011001000000101000001111001001000001011010011101110000010101100001111101000011001101010001101101011101000110110011101111100010    FALSE    FALSE    Pass
01110100001001100110010010101111000000000011011111011110011011101111100000100110000011011110000110101100011010010111001110011101    FALSE    FALSE    Pass
10101000101101001011010001111110111010000000001101000110001111100000000101011100010110000011001011111011000001011111000000011101    FALSE    FALSE    Pass
01011001010001111110110101110101000101010111101011111000110101100100100011100010011101111010101110110101010100011011100000010100    FALSE    FALSE    Pass
00010010000011111001101100101100010110010001111000111110110001101001001101001110011001111010110101111010001100100011110000100110    FALSE    FALSE    Pass
01010110111111011111011110000000100001001010100100100101100100000001010010011100010011010111000100100100100110010000101000110110    FALSE    FALSE    Pass
01000100100011011100111010010110101101111011101001010000111111000010100011110011010001101010111010010001110010110000001100110001    FALSE    FALSE    Pass
10110100011110001011011111111100101101001011101100100101000100000011111111100000101000001100110101000010100110100110000001111100    FALSE    FALSE    Pass
00001101011010010101110010011100100100001001000100100000001010100101010001101011000000110100011001111111101101110000011101100010    FALSE    FALSE    Pass
01110010101011000111100100000011001111101011111000010011101010001010000001111011001111000101000110011000011100110011010100000001    FALSE    FALSE    Pass
00111011011000001111010010110111111100111000001101011000110100101110101111000000110000001011000111001000011100111110100110100101    FALSE    FALSE    Pass
01101100110010101000001011001101010000010111001010101010001100011111101010100101111101100000000011110010000000100000011010110110    FALSE    FALSE    Pass
11111101000110010110010101110101111010110001011001101101110110000101110100011000011100110111010101111100111111000101111110000000    FALSE    FALSE    Pass
00010111011110010010001011010011000000110111100110111010000110011000101001010001001100100010000111110011110110101000001101010000    FALSE    FALSE    Pass
10000110110110001011100000000000000001011001011011011000111101010111110111011101101011111100111001000101100101101001111111010100    FALSE    FALSE    Pass
01001111000101110011010010101000111000011111110001100111100100000001000001010001100111101010111000111101011110001011100000111001    FALSE    FALSE    Pass
11010101000001011001111001010000001011100010001011001100001100110111000000010001110000110100101001001100111000110111011001100100    FALSE    FALSE    Pass
11000100011000111000010100010001011101101100001100011011010110001110110011010011001110000000110010100100100111000011100011011000    FALSE    FALSE    Pass
10000011000000001101011011000111100100010010010111111100100110011000001111011000111111000000111010110110100000000000011100010111    FALSE    FALSE    Pass
10011011011110110101011001101100000000111111100000100000111100111000111100111110100111011010111110011000011101010001011110010000    FALSE    FALSE    Pass
10010100011110101100111001101101110000100110101111100011111101100000001100111000101111101001010001111110000101001110010001111000    FALSE    FALSE    Pass
11100001101111010111100000100101011101001001111101110001100011111010111011111011101110010011110101011111100101001101101010111011    FALSE    FALSE    Pass
00101110001001011110110011011100101010000001011001101101000011011010111100000010101111101000101011111100000011011000110110110101    FALSE    FALSE    Pass
11110100101111111110100001000001101101111010110111111110000011000011010010101111100010100000000100011110001101111110111111010001    TRUE    TRUE    Pass
11011010101011111111010000100100011101011011010100011101010001111011010111000101000010110111111110111010110110100101111110000101    FALSE    FALSE    Pass
00000101110100000001011001001010100000011111000000001011110011100100010100011111110100111100110111100000001011100010100100111111    FALSE    FALSE    Pass
01000011010011111011000001011110001000111111100111101000001000010010101000100000001010011010010110010010111100101111001111001011    FALSE    FALSE    Pass
10001110110011010111110101101011111001001100110011111000101011001001101101110011001001010001000001110010101001110111001101101100    FALSE    FALSE    Pass
11111010100001110110000011011110111010010101111001101010101001011001001001110010110010111011101100011101111101011100000000111000    FALSE    FALSE    Pass
00010000110011000110010001000001001000010001111111010001001010100110001000110000000011010010111001100010100100011100101101010000    FALSE    FALSE    Pass
11101100101001111000100100001100010000000011100100001010101010000000000110111110111101110010010000111100101010010010001011000001    FALSE    FALSE    Pass
00000011001000111001000110011011110110001011110100101111011001010100110110001011111011101111000110111110010111011100000001010101    FALSE    FALSE    Pass
00000000100111101110011100111000111011111011101010001000000011110100001001101011001011100010000110001001100100101110101001110010    FALSE    FALSE    Pass
11111110001111101111000000011000010101101110011001011011101100010111101111110100011100010100001100100111100000011000001011100010    FALSE    FALSE    Pass
10000011000011110101000011111111011100110000000100111100011000110010011101100010111110111010101000110000001000000010100010100001    FALSE    FALSE    Pass
00100111100110010100100001000000010100101011111011010101011111001011010011110101110111001011001100111101101011100011110100100111    TRUE    TRUE    Pass
10010110101101001101000011111011000101011110111011011001110011011100010100111110001010001110111111110101010001010101110010010000    TRUE    TRUE    Pass
00010010001110100111100100010010111011101101101110000010100100110100000101101010100001100001011111101000100100110001111010110111    FALSE    FALSE    Pass
10101100000110011100000010011000111011001111001101000100100010111010010110001011111101100000011101100100101001111111100011101111    FALSE    FALSE    Pass
01010011001110111101011010001011100111000110001111010001110000000100000101010000110011010101100110100011111111001000111111011110    FALSE    FALSE    Pass
11010110011101100111100110100011001001110000010111001001001001001110010111011100010011011010111111110010110111110110001101010000    FALSE    FALSE    Pass
01101010000110010111100101001101111101111100110000000011011011000101111100100001100001100100111001110111010011101001100001010100    FALSE    FALSE    Pass
00100000101111111001001011110100011111101010001001001000010101001100110011000101101100101000011001011110001101110111101110101111    FALSE    FALSE    Pass
11010000100010011110100111010001011010011101011011100001001000011010111001101100001000111110111001111101111011010100100010100110    FALSE    FALSE    Pass
00101001110110111101101010011110011101010101101000100110111001101111001111111100011111011100010000001011000111010011010010010010    FALSE    FALSE    Pass
01111010110100100001111011000010000001011111010001001111101000010000001101001000100001111011001000100111001010000001000101111101    FALSE    FALSE    Pass
11011101001110100111110111100000101001010110111000100101101111001110111000111100010000101100101011011000001000111110101110100111    FALSE    FALSE    Pass
10001001011101001100101010001001101001110001101100111000010011100000000110000111110101111011001111001110111001001010111101010100    FALSE    FALSE    Pass
10100010111000000111101101000100101101101101101100101010111101101011101010001000100001101000100110000011000010111111110111010011    FALSE    FALSE    Pass
01111111101000001111000101111010110011100100000001111111011011101101001111100011001001110001010001011000001110010111010111111110    FALSE    FALSE    Pass
01011100101001110010111011101000000001001110110010100101101000001100010000101101000110001010110000001000111101011011111101011000    FALSE    FALSE    Pass
00011111001001010101001000001001010111000110010000111001110001010011000110101001000110100101001111011111010000101000000101011101    FALSE    FALSE    Pass
10001110000110101001000111000010011011001100101110111111111000111010100011001010101011110000111010011100101110110011100101110010    FALSE    FALSE    Pass
01011111001000000110001011111000110111111101101111000011001010011000100110101011001000010101011010101010111101100011011100001001    FALSE    FALSE    Pass
10100011001000001000101111100100010110100000010001010011111000011011011110111101110101101000001010010110011010110011110001111000    FALSE    FALSE    Pass
01001011100111011010100110000011111100010111110101100110001110110110001110011100110001100011111101011001000011110010000111101010    FALSE    FALSE    Pass
00110001110101011110111111100010111001110000000000000001010001000000100111110110011110101100101010011010110111110101001110110010    FALSE    FALSE    Pass
